family,input_profile,populated_slots,population,reason,split,vocabulary_profile
oneOf,factorized,1,previously_discarded,known_constant_blocked_by_output_mask,test,clean_parent_train_minocc100
oneOf,factorized,14,previously_discarded,local_constraint_parameter,test,clean_parent_train_minocc100
oneOf,factorized,725,previously_discarded,output_constant,test,clean_parent_train_minocc100
oneOf,factorized,12,previously_discarded,outside_fixed_vocabulary_and_input,test,clean_parent_train_minocc100
oneOf,factorized,4588,previously_discarded,role,test,clean_parent_train_minocc100
single,factorized,21,previously_discarded,known_constant_blocked_by_output_mask,test,clean_parent_train_minocc100
single,factorized,1,previously_discarded,local_constraint_parameter,test,clean_parent_train_minocc100
single,factorized,127,previously_discarded,missing_role_present_local_neighbor,test,clean_parent_train_minocc100
single,factorized,490,previously_discarded,output_constant,test,clean_parent_train_minocc100
single,factorized,2188,previously_discarded,outside_fixed_vocabulary_and_input,test,clean_parent_train_minocc100
single,factorized,58805,previously_discarded,role,test,clean_parent_train_minocc100
symmetric,factorized,1,previously_discarded,known_constant_blocked_by_output_mask,test,clean_parent_train_minocc100
symmetric,factorized,8,previously_discarded,missing_role_present_local_neighbor,test,clean_parent_train_minocc100
symmetric,factorized,15,previously_discarded,output_constant,test,clean_parent_train_minocc100
symmetric,factorized,51,previously_discarded,outside_fixed_vocabulary_and_input,test,clean_parent_train_minocc100
symmetric,factorized,13575,previously_discarded,role,test,clean_parent_train_minocc100
type,factorized,7,previously_discarded,known_constant_blocked_by_output_mask,test,clean_parent_train_minocc100
type,factorized,1,previously_discarded,local_constraint_parameter,test,clean_parent_train_minocc100
type,factorized,59,previously_discarded,missing_role_present_local_neighbor,test,clean_parent_train_minocc100
type,factorized,27900,previously_discarded,output_constant,test,clean_parent_train_minocc100
type,factorized,636,previously_discarded,outside_fixed_vocabulary_and_input,test,clean_parent_train_minocc100
type,factorized,17372,previously_discarded,role,test,clean_parent_train_minocc100
valueRequiresStatement,factorized,25,previously_discarded,known_constant_blocked_by_output_mask,test,clean_parent_train_minocc100
valueRequiresStatement,factorized,2,previously_discarded,local_constraint_parameter,test,clean_parent_train_minocc100
valueRequiresStatement,factorized,102,previously_discarded,missing_role_present_local_neighbor,test,clean_parent_train_minocc100
valueRequiresStatement,factorized,22243,previously_discarded,output_constant,test,clean_parent_train_minocc100
valueRequiresStatement,factorized,2332,previously_discarded,outside_fixed_vocabulary_and_input,test,clean_parent_train_minocc100
valueRequiresStatement,factorized,21250,previously_discarded,role,test,clean_parent_train_minocc100
valueType,factorized,7,previously_discarded,known_constant_blocked_by_output_mask,test,clean_parent_train_minocc100
valueType,factorized,2,previously_discarded,local_constraint_parameter,test,clean_parent_train_minocc100
valueType,factorized,64,previously_discarded,missing_role_present_local_neighbor,test,clean_parent_train_minocc100
valueType,factorized,28838,previously_discarded,output_constant,test,clean_parent_train_minocc100
valueType,factorized,526,previously_discarded,outside_fixed_vocabulary_and_input,test,clean_parent_train_minocc100
valueType,factorized,16343,previously_discarded,role,test,clean_parent_train_minocc100
conflictWith,factorized,150,previously_discarded,missing_role_present_local_neighbor,train,clean_parent_train_minocc100
conflictWith,factorized,10538,previously_discarded,output_constant,train,clean_parent_train_minocc100
conflictWith,factorized,4027,previously_discarded,outside_fixed_vocabulary_and_input,train,clean_parent_train_minocc100
conflictWith,factorized,234039,previously_discarded,role,train,clean_parent_train_minocc100
distinct,factorized,8,previously_discarded,missing_role_present_local_neighbor,train,clean_parent_train_minocc100
distinct,factorized,4463,previously_discarded,output_constant,train,clean_parent_train_minocc100
distinct,factorized,4583,previously_discarded,outside_fixed_vocabulary_and_input,train,clean_parent_train_minocc100
distinct,factorized,497337,previously_discarded,role,train,clean_parent_train_minocc100
inverse,factorized,86,previously_discarded,missing_role_present_local_neighbor,train,clean_parent_train_minocc100
inverse,factorized,43984,previously_discarded,output_constant,train,clean_parent_train_minocc100
inverse,factorized,986,previously_discarded,outside_fixed_vocabulary_and_input,train,clean_parent_train_minocc100
inverse,factorized,106471,previously_discarded,role,train,clean_parent_train_minocc100
itemRequiresStatement,factorized,1402,previously_discarded,missing_role_present_local_neighbor,train,clean_parent_train_minocc100
itemRequiresStatement,factorized,105627,previously_discarded,output_constant,train,clean_parent_train_minocc100
itemRequiresStatement,factorized,30013,previously_discarded,outside_fixed_vocabulary_and_input,train,clean_parent_train_minocc100
itemRequiresStatement,factorized,74125,previously_discarded,role,train,clean_parent_train_minocc100
oneOf,factorized,1,previously_discarded,missing_role_present_local_neighbor,train,clean_parent_train_minocc100
oneOf,factorized,3530,previously_discarded,output_constant,train,clean_parent_train_minocc100
oneOf,factorized,30,previously_discarded,outside_fixed_vocabulary_and_input,train,clean_parent_train_minocc100
oneOf,factorized,21516,previously_discarded,role,train,clean_parent_train_minocc100
single,factorized,638,previously_discarded,missing_role_present_local_neighbor,train,clean_parent_train_minocc100
single,factorized,2518,previously_discarded,output_constant,train,clean_parent_train_minocc100
single,factorized,10195,previously_discarded,outside_fixed_vocabulary_and_input,train,clean_parent_train_minocc100
single,factorized,274913,previously_discarded,role,train,clean_parent_train_minocc100
symmetric,factorized,33,previously_discarded,missing_role_present_local_neighbor,train,clean_parent_train_minocc100
symmetric,factorized,77,previously_discarded,output_constant,train,clean_parent_train_minocc100
symmetric,factorized,298,previously_discarded,outside_fixed_vocabulary_and_input,train,clean_parent_train_minocc100
symmetric,factorized,63912,previously_discarded,role,train,clean_parent_train_minocc100
type,factorized,247,previously_discarded,missing_role_present_local_neighbor,train,clean_parent_train_minocc100
type,factorized,130224,previously_discarded,output_constant,train,clean_parent_train_minocc100
type,factorized,3056,previously_discarded,outside_fixed_vocabulary_and_input,train,clean_parent_train_minocc100
type,factorized,80919,previously_discarded,role,train,clean_parent_train_minocc100
valueRequiresStatement,factorized,539,previously_discarded,missing_role_present_local_neighbor,train,clean_parent_train_minocc100
valueRequiresStatement,factorized,103647,previously_discarded,output_constant,train,clean_parent_train_minocc100
valueRequiresStatement,factorized,11121,previously_discarded,outside_fixed_vocabulary_and_input,train,clean_parent_train_minocc100
valueRequiresStatement,factorized,99439,previously_discarded,role,train,clean_parent_train_minocc100
valueType,factorized,250,previously_discarded,missing_role_present_local_neighbor,train,clean_parent_train_minocc100
valueType,factorized,134709,previously_discarded,output_constant,train,clean_parent_train_minocc100
valueType,factorized,2514,previously_discarded,outside_fixed_vocabulary_and_input,train,clean_parent_train_minocc100
valueType,factorized,76187,previously_discarded,role,train,clean_parent_train_minocc100
conflictWith,factorized,3,previously_discarded,known_constant_blocked_by_output_mask,val,clean_parent_train_minocc100
conflictWith,factorized,41,previously_discarded,missing_role_present_local_neighbor,val,clean_parent_train_minocc100
conflictWith,factorized,2175,previously_discarded,output_constant,val,clean_parent_train_minocc100
conflictWith,factorized,878,previously_discarded,outside_fixed_vocabulary_and_input,val,clean_parent_train_minocc100
conflictWith,factorized,50039,previously_discarded,role,val,clean_parent_train_minocc100
distinct,factorized,1,previously_discarded,known_constant_blocked_by_output_mask,val,clean_parent_train_minocc100
distinct,factorized,1,previously_discarded,missing_role_present_local_neighbor,val,clean_parent_train_minocc100
distinct,factorized,990,previously_discarded,output_constant,val,clean_parent_train_minocc100
distinct,factorized,1026,previously_discarded,outside_fixed_vocabulary_and_input,val,clean_parent_train_minocc100
distinct,factorized,106720,previously_discarded,role,val,clean_parent_train_minocc100
inverse,factorized,1,previously_discarded,known_constant_blocked_by_output_mask,val,clean_parent_train_minocc100
inverse,factorized,27,previously_discarded,missing_role_present_local_neighbor,val,clean_parent_train_minocc100
inverse,factorized,9480,previously_discarded,output_constant,val,clean_parent_train_minocc100
inverse,factorized,188,previously_discarded,outside_fixed_vocabulary_and_input,val,clean_parent_train_minocc100
inverse,factorized,22752,previously_discarded,role,val,clean_parent_train_minocc100
itemRequiresStatement,factorized,75,previously_discarded,known_constant_blocked_by_output_mask,val,clean_parent_train_minocc100
itemRequiresStatement,factorized,21,previously_discarded,local_constraint_parameter,val,clean_parent_train_minocc100
itemRequiresStatement,factorized,310,previously_discarded,missing_role_present_local_neighbor,val,clean_parent_train_minocc100
itemRequiresStatement,factorized,22507,previously_discarded,output_constant,val,clean_parent_train_minocc100
itemRequiresStatement,factorized,6444,previously_discarded,outside_fixed_vocabulary_and_input,val,clean_parent_train_minocc100
itemRequiresStatement,factorized,15928,previously_discarded,role,val,clean_parent_train_minocc100
oneOf,factorized,8,previously_discarded,local_constraint_parameter,val,clean_parent_train_minocc100
oneOf,factorized,1,previously_discarded,missing_role_present_local_neighbor,val,clean_parent_train_minocc100
oneOf,factorized,742,previously_discarded,output_constant,val,clean_parent_train_minocc100
oneOf,factorized,5,previously_discarded,outside_fixed_vocabulary_and_input,val,clean_parent_train_minocc100
oneOf,factorized,4596,previously_discarded,role,val,clean_parent_train_minocc100
single,factorized,34,previously_discarded,known_constant_blocked_by_output_mask,val,clean_parent_train_minocc100
single,factorized,3,previously_discarded,local_constraint_parameter,val,clean_parent_train_minocc100
single,factorized,134,previously_discarded,missing_role_present_local_neighbor,val,clean_parent_train_minocc100
single,factorized,477,previously_discarded,output_constant,val,clean_parent_train_minocc100
single,factorized,2238,previously_discarded,outside_fixed_vocabulary_and_input,val,clean_parent_train_minocc100
